"FECHA","TIPO","CONCATENAD","SEMANA","SEMANA_COMPLETAS"
2013-10-10,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",41,147
2013-12-04,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",49,155
2014-01-09,"TRANSPORTE DE PASAJEROS CIUDAD","TRANSPORTE DE PASAJEROS CIUDAD/PASAJERO/OPORTUNISTA",2,161
2014-01-11,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",2,161
2014-01-31,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",5,164
2014-02-02,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",5,164
2014-02-05,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",6,165
2014-02-05,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",6,165
2014-02-12,"COMERCIAL","COMERCIAL/COMERCIO/FARDERO",7,166
2014-03-13,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",11,170
2014-03-24,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",12,171
2014-03-25,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",12,171
2014-03-26,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",13,172
2014-04-07,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/GOBIERNO/OPORTUNISTA",14,173
2014-05-23,"COMERCIAL","COMERCIAL/COMERCIO/CHORLERO",21,180
2014-05-29,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",22,181
2014-06-05,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",23,182
2014-06-06,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",23,182
2014-06-21,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/GOBIERNO/OPORTUNISTA",25,184
2014-07-18,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",29,188
2014-07-27,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",30,189
2014-08-06,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",32,191
2014-08-17,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",33,192
2014-09-06,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",36,195
2014-09-12,"COMERCIAL","COMERCIAL/EMPRESA/INDUSTRIA/OPORTUNISTA",37,196
2014-09-18,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",38,197
2014-09-23,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",38,197
2014-09-29,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",39,198
2014-10-03,"TRANSPORTE DE PASAJEROS CIUDAD","TRANSPORTE DE PASAJEROS CIUDAD/PASAJERO/OPORTUNISTA",40,199
2014-10-05,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",40,199
2014-10-08,"COMERCIAL","COMERCIAL/COMERCIO/FARDERO",41,200
2014-10-11,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/VIOLACHAPAS",41,200
2014-10-20,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA TARJETA BANCARIA",42,201
2014-10-21,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",42,201
2014-11-06,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",45,204
2014-11-20,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",47,206
2014-11-28,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",48,207
2014-12-07,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",49,208
2014-12-10,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",50,209
2014-12-27,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",52,211
2014-12-30,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",52,211
2015-01-13,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",2,214
2015-02-28,"OTRO","OTRO/NO APLICA/DESCONOCIDO",9,221
2015-04-04,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",14,226
2015-04-13,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",15,227
2015-04-19,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/GOBIERNO/OPORTUNISTA",16,228
2015-04-27,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",17,229
2015-05-09,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",19,231
2015-05-17,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",20,232
2015-05-25,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",21,233
2015-05-31,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",22,234
2015-06-05,"COMERCIAL","COMERCIAL/COMERCIO/ASALTO",23,235
2015-06-10,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/INSTITUCION EDUCATIVA/OPORTUNISTA",23,235
2015-06-19,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",25,237
2015-07-01,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",26,238
2015-07-15,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",28,240
2015-07-24,"COMERCIAL","COMERCIAL/COMERCIO/CHORLERO",30,242
2015-07-27,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",30,242
2015-08-21,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",34,246
2015-08-31,"COMERCIAL","COMERCIAL/GASOLINERA/GASERA/ASALTO",35,247
2015-09-01,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/DAÑOS",35,247
2015-09-02,"MOTOCICLETA","MOTOCICLETA/MOTO/PARTICULAR/ESTACIONADO",35,247
2015-09-06,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",36,248
2015-09-30,"COMERCIAL","COMERCIAL/COMERCIO/FARDERO",39,251
2015-10-13,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",41,253
2015-10-24,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",43,255
2015-11-08,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",45,257
2015-11-10,"COMERCIAL","COMERCIAL/EMPRESA/INDUSTRIA/FARDERO",45,257
2015-11-25,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",47,259
2015-11-25,"COMERCIAL","COMERCIAL/COMERCIO/ASALTO",47,259
2015-11-25,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",47,259
2015-12-07,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",49,261
2015-12-11,"MOTOCICLETA","MOTOCICLETA/MOTO/PARTICULAR/ESTACIONADO",50,262
2016-01-06,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",1,266
2016-01-15,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",3,268
2016-01-16,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",3,268
2016-01-17,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/OPORTUNISTA",3,268
2016-01-21,"MOTOCICLETA","MOTOCICLETA/MOTO/PARTICULAR/ESTACIONADO",3,268
2016-02-03,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",5,270
2016-02-03,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/INSTITUCION EDUCATIVA/VIOLACHAPAS",5,270
2016-02-04,"VEHICULO","VEHICULO/VEHICULO EMPRESA/INDUSTRIA/AUTOPARTES",5,270
2016-02-16,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",7,272
2016-02-18,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",7,272
2016-02-22,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",8,273
2016-02-26,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",9,274
2016-03-31,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",13,278
2016-04-05,"COMERCIAL","COMERCIAL/COMERCIO/FARDERO",14,279
2016-04-18,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",16,281
2016-05-02,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/INSTITUCION EDUCATIVA/VIOLACHAPAS",18,283
2016-05-04,"COMERCIAL","COMERCIAL/COMERCIO/FARDERO",18,283
2016-05-17,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",20,285
2016-06-01,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",22,287
2016-06-10,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",24,289
2011-01-21,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",3,3
2011-01-27,"COMERCIAL","COMERCIAL/EMPRESA/INDUSTRIA/FARDERO",4,4
2011-02-13,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",7,7
2011-02-16,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/OPORTUNISTA",7,7
2011-04-18,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",16,16
2011-05-02,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",18,18
2011-05-11,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",19,19
2011-05-12,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",19,19
2011-05-13,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",19,19
2011-05-15,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",20,20
2011-05-23,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",21,21
2011-05-26,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",21,21
2011-05-28,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",22,22
2011-05-28,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",22,22
2011-05-30,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",22,22
2011-06-15,"COMERCIAL","COMERCIAL/EMPLEADO/OPORTUNISTA",24,24
2011-06-19,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",25,25
2011-06-20,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",25,25
2011-06-25,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",26,26
2011-06-25,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",26,26
2011-06-27,"COMERCIAL","COMERCIAL/EMPRESA/INDUSTRIA/OPORTUNISTA",26,26
2011-07-01,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/JAULERO",26,26
2011-07-01,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",26,26
2011-07-01,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",26,26
2011-07-04,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",27,27
2011-07-07,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",27,27
2011-07-11,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",28,28
2011-07-18,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",29,29
2011-08-02,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",31,31
2011-08-09,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",32,32
2011-08-09,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",32,32
2011-08-12,"COMERCIAL","COMERCIAL/COMERCIO/FARDERO",32,32
2011-08-12,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",32,32
2011-08-17,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",33,33
2011-08-17,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",33,33
2011-08-31,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",35,35
2011-09-17,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/ESCALADOR",38,38
2011-09-19,"COMERCIAL","COMERCIAL/COMERCIO/ESCALADOR",38,38
2011-09-20,"COMERCIAL","COMERCIAL/COMERCIO/FARDERO",38,38
2011-10-11,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",41,41
2011-11-04,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",44,44
2011-11-08,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",45,45
2011-11-26,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",48,48
2011-11-28,"COMERCIAL","COMERCIAL/COMERCIO/FARDERO",48,48
2011-11-29,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",48,48
2011-12-01,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",48,48
2011-12-02,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/ESCALADOR",48,48
2011-12-09,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",49,49
2011-12-16,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",50,50
2011-12-30,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",52,52
2012-01-14,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/VIOLACHAPAS",2,55
2012-01-18,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",3,56
2012-01-20,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/COSCORRONERO",3,56
2012-01-28,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",4,57
2012-02-20,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",8,61
2012-04-01,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",14,67
2012-04-20,"COMERCIAL","COMERCIAL/EMPLEADO/OPORTUNISTA",16,69
2012-06-08,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",23,76
2012-06-08,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",23,76
2012-06-20,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",25,78
2012-07-05,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",27,80
2012-07-06,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",27,80
2012-07-14,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",28,81
2012-07-24,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",30,83
2012-08-09,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/ESCALADOR",32,85
2012-08-11,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",32,85
2012-08-11,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",32,85
2012-08-29,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",35,88
2012-08-29,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",35,88
2012-08-29,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",35,88
2012-09-09,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",37,90
2012-09-20,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",38,91
2012-09-23,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",39,92
2012-09-23,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",39,92
2012-09-29,"MOTOCICLETA","MOTOCICLETA/MOTO/PARTICULAR/ESTACIONADO",39,92
2012-10-05,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",40,93
2012-10-10,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",41,94
2012-10-23,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",43,96
2012-11-07,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",45,98
2012-11-12,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",46,99
2012-11-14,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",46,99
2012-11-15,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",46,99
2012-11-15,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",46,99
2012-11-18,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",47,100
2012-11-21,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",47,100
2012-11-25,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",48,101
2012-12-07,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",49,102
2012-12-17,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",51,104
2012-12-27,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",52,105
2013-01-13,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",2,108
2013-02-08,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",6,112
2013-02-09,"CRISTAL","CRISTAL/PERSONA/VEHICULO/AUTOPARTES",6,112
2013-02-11,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",6,112
2013-02-13,"COMERCIAL","COMERCIAL/COMERCIO/ASALTO",7,113
2013-02-18,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",7,113
2013-03-01,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",9,115
2013-03-28,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",13,119
2013-05-08,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",19,125
2013-05-26,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/OPORTUNISTA",21,127
2013-06-07,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",23,129
2013-06-07,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",23,129
2013-06-07,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",23,129
2013-06-24,"MOTOCICLETA","MOTOCICLETA/MOTO/PARTICULAR/ESTACIONADO",25,131
2013-06-25,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",26,132
2013-07-02,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",27,133
2013-07-05,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",27,133
2013-07-30,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",31,137
2013-08-04,"COMERCIAL","COMERCIAL/COMERCIO/FARDERO",31,137
2013-08-10,"MOTOCICLETA","MOTOCICLETA/MOTO/PARTICULAR/ESTACIONADO",32,138
2013-08-17,"TRANSEUNTE EN VEHICULO","TRANSEUNTE EN VEHICULO/PERSONA VEHICULO EN CUIDAD/ASALTO",33,139
2013-08-22,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/CHORLERO",34,140
2013-09-07,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",36,142
2013-10-22,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",43,149
2013-11-05,"COMERCIAL","COMERCIAL/COMERCIO/VIOLACHAPAS",45,151
2013-11-09,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",45,151
2013-11-09,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",45,151
2013-11-11,"MOTOCICLETA","MOTOCICLETA/MOTO/PARTICULAR/ESTACIONADO",45,151
2013-11-13,"INSTITUCION FINANCIERA","INSTITUCION FINANCIERA/CAJERO AUTOMATICO/OPORTUNISTA",46,152
2013-11-14,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",46,152
2013-11-23,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",47,153
2013-12-02,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",48,154
2013-12-04,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",49,155
2013-12-09,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/ESTACIONADO",49,155
2013-12-10,"CRISTAL","CRISTAL/PERSONA/VEHICULO/OPORTUNISTA",50,156
2013-12-17,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",51,157
2014-01-02,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",1,160
2014-01-10,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",2,161
2014-02-04,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",5,164
2014-02-15,"COMERCIAL","COMERCIAL/COMERCIO/OPORTUNISTA",7,166
2014-02-18,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",7,166
2014-03-05,"TRANSEUNTE","TRANSEUNTE/PERSONA/OPORTUNISTA",10,169
2014-03-12,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",11,170
2014-03-19,"INSTITUCIONES PUBLICAS","INSTITUCIONES PUBLICAS/INSTITUCION EDUCATIVA/CHORLERO",12,171
2014-03-20,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",12,171
2014-03-20,"OTRO","OTRO/NO APLICA/DESCONOCIDO",12,171
2014-04-27,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",17,176
2014-05-05,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",18,177
2014-06-27,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",26,185
2014-07-28,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",30,189
2014-08-01,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",31,190
2014-08-01,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",31,190
2014-08-06,"MOTOCICLETA","MOTOCICLETA/MOTO/PARTICULAR/ESTACIONADO",32,191
2014-08-08,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",32,191
2014-08-11,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",32,191
2014-08-11,"CRISTAL","CRISTAL/PERSONA/VEHICULO/ROMPE VIDRIOS",32,191
2014-08-25,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",34,193
2014-09-13,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",37,196
2014-09-20,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",38,197
2014-09-22,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",38,197
2014-09-23,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",38,197
2014-10-12,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",41,200
2014-11-12,"REMOLQUE/PLATAFORMA","REMOLQUE/PLATAFORMA/EMPRESA/INDUSTRIA/OPORTUNISTA",46,205
2014-12-02,"OTRO","OTRO/NO APLICA/DESCONOCIDO",48,207
2014-12-14,"MOTOCICLETA","MOTOCICLETA/MOTO/PARTICULAR/ESTACIONADO",50,209
2014-12-24,"MOTOCICLETA","MOTOCICLETA/MOTO/PARTICULAR/ESTACIONADO",52,211
2014-12-27,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/CHORLERO",52,211
2015-01-26,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",4,216
2015-04-21,"VEHICULO","VEHICULO/VEHICULO PARTICULAR/AUTOPARTES",16,228
2015-05-04,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",18,230
2015-05-25,"COMERCIAL","COMERCIAL/COMERCIO/ASALTO",21,233
2015-05-30,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/BOQUETAZO",22,234
2015-06-30,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",26,238
2015-07-03,"CRISTAL","CRISTAL/PERSONA/VEHICULO/VIOLACHAPAS",27,239
2015-07-13,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",28,240
2015-07-14,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION DESHABITADA/VIOLACHAPAS",28,240
2015-07-17,"TRANSEUNTE","TRANSEUNTE/PERSONA/ASALTO",29,241
2015-07-23,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",30,242
2015-07-24,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/DAÑOS",30,242
2015-07-26,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",30,242
2015-08-03,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/ESCALADOR",31,243
2015-08-11,"DOMICILIARIO","DOMICILIARIO /CASA HABITACION HABITADA/VIOLACHAPAS",32,244
